candidate_name,resume,skills,experience,location,job_position_name,resume_id
Executive/ Sr. Executive -IT,"Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support Hardware & Software Installation
System Monitoring
IT Support
Networking Expertise
Mail Server Administration
Security Management
Troubleshooting & Repair
Operations Support","['A/p', 'A/r', 'Automated Payroll', 'Cpa', 'Excel', 'General Ledger', 'Office Management', 'Outlook', 'Payroll', 'Payroll Processing', 'Powerpoint', 'Accounting', 'Bookkeeping', 'Office Manager', 'Accounts For', 'Bookkeeper', 'Cash', 'Financial Statements', 'Process Payroll', 'Reconciliations', 'Tax Returns', 'Balance Sheet', 'Bank Reconciliations', 'Clients', 'G/l', 'Its', 'Job Costing', 'Journal', 'Quickbooks', 'Business Management', 'Clerical', 'Training', 'Account Reconciliations', 'Accountant', 'Accounts And', 'And Account', 'As400', 'Audit', 'Balance Sheets', 'Contracts', 'Inventory', 'Invoice', 'Office Administration', 'Operations', 'Peachtree', 'Peachtree Accounting', 'Progress', 'Reconciling', 'Restaurant Manager', 'Scheduling', 'Secretary', 'State Tax', 'Timberline', 'Timberline Software', 'Typing', 'Word']",3 to 5 years,"['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'City, State']",Executive/ Sr. Executive -IT,421
Executive - VAT,"Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks Mushak Forms Maintenance
VAT Software & MS Office Maintenance
VAT Ledger Management
VAT Challan Coordination
Liaison with VAT Office
VAT Documentation
Other Assigned Tasks","['Technical Support', 'Telecom Support', 'Networking Support', 'Software/PC/LAN Troubleshooting', 'Installing, Configuring, Troubleshooting Windows, Linux and OS X', 'Installing, Configuring, Troubleshooting SoHo Networks', 'Creating & Updating documentation', 'Software Installation, configuring, and Troubleshooting', 'Implementing, Configuring network and End User Security', 'Mobile device Support', 'Printer Support', 'CLI Knowledge', 'VOIP, Video Chat Support', 'Critical Thinking with Root Cause Analysis', 'Encryption', 'File Structures', 'Network Protocols', 'AAA Security Model', 'Accounts and Group policy', 'Browser Support', 'Operating Systems: Windows 7-10, Ubuntu 14.04, OS X 10.8-10.11, ChromeOS, iOS9, Android', 'Applications: MS Office 2010-2016 (Word, Excel, PowerPoint, Outlook), Google Apps (Drive, Docs, Sheets, Slides, Keep, Forms, Sites), Google Drive Sync Client, Internet Explorer, Firefox, Chrome, Safari, Edge, OpenVPN, Wireshark, Sublime Text, MSRA, Microsoft RDP, OpenSSH, Puppet, SCCM 2012 iOS-MDM', 'Networking: TCP/IP, DNS, DHCP, LAN/WAN, VPN/Remote Connectivity - OpenVPN, some basic Cisco iOS, Microsoft Virtual PC/Hyper-V, TeamViewer, Terminal Services, Netgear, Linksys, Firewall, Ports, experience in Routing & Switching (OSPF / BGP / VLAN / STP)', 'Hardware: Dell, HP, IBM/Lenovo, Apple, Microsoft, desktop, laptops. Android Smartphones tables, and wearables. iPhones and iPads. Printers, Routers, Switches, Modems, Wireless Routers, Video Conferencing equipment (TV, Projectors, Microphones, Speakers)', 'Security: Basic knowledge of IPSEC / SSL-VPN / NAT / GRE, some experience with Authentication Protocols (Radius / TACACS), Strong desire to learn more', 'A+', 'Active Directory', 'Antivirus', 'Apple', 'Bash', 'Basic', 'BGP', 'CAD', 'call center', 'CCNA', 'CD-ROM', 'CLI', 'Cisco iOS', 'Cisco', 'com', 'Hardware', 'computer hardware', 'Council', 'Critical Thinking', 'Encryption', 'Client', 'Dell', 'DHCP', 'documentation', 'DNS', 'Edge', 'email', 'Firewall', 'Forms', 'Help Desk Support', 'HP', 'IBM', 'Insurance', 'Internet Explorer', 'LAN', 'laptops', 'Linux and OS', 'Linux', 'access', 'Excel', 'mail', 'Microsoft Office', 'MS Office', 'Outlook', 'PowerPoint', 'Windows 7', 'Microsoft Windows', 'Windows', 'Word', 'Modems', 'MSI', 'Networking I', 'Network', 'Networking', 'Networks', 'Operating Systems', 'OS', 'OSPF', 'policies', 'Printer', 'Printers', 'Protocols', 'Python', 'Routers', 'Routing', 'scripting', 'Software Installation', 'SolidWorks', 'SSL', 'Switches', 'system administration', 'tables', 'TCP/IP', 'TV', 'troubleshooting I', 'Troubleshooting', 'Video', 'Video Conferencing', 'VPN', 'VOIP', 'WAN']",1 to 3 years,"['City , State', 'City , State']",Executive - VAT,415
Intern (Generative AI Engineering - 2D/3D Image Ge,"Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration Generative AI Development
Evolutionary Computation
Deep Learning Optimization
Expert Systems Design
Knowledge Representation
Data Preprocessing
Model Training
Research & Integration","['Machine learning', 'Data Science', 'Deep Learning', 'Decision Trees', 'Random Forest', 'XGBoost', 'CATBoost', 'Classification', 'Regression', 'Scikit Learn', 'Numpy', 'Pandas', 'OpenCV', 'Python', 'Matplotlib', 'Loss Optimization']",,['N/A'],Intern (Generative AI Engineering - 2D/3D Image Generation),416
Project Coordinator (Civil),"Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration Project Design
Data Analysis
ACCORD/Alliance Knowledge
BNBC Standards
Cost Estimation
Feasibility Studies
Documentation
Compliance
Site Monitoring
Policy Enforcement
Legal Compliance
Data Management
Team Collaboration","['Python', 'Data Analytics', 'Machine Learning', 'Artificial Intelligence', 'Natural Language Processing', 'Deep Learning', 'Data Analysis', 'Business Analytics', 'SQL', 'Linux', 'Scala']",5 to 10 years,"['N/A', 'N/A']",Project Coordinator (Civil),417
DevOps Engineer,"Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability Open-Source Technologies
CI/CD Culture & Tooling
Product Availability & Scalability
Automation (Build & Deploy)
Monitoring & Reliability
Infrastructure Innovation
Software Engineering Velocity
Infrastructure Resiliency
Security & Data Availability","['Academic', 'acrylic', 'AutoCAD', 'CAD', 'concept', 'Engineer-In-Training', 'EIT', 'estimating', 'drawing', 'graphics and design', 'Laser', 'Material Science', 'Microsoft Excel', 'Microsoft PowerPoint', 'Microsoft Word', 'design process', 'progress', 'Project management', 'proposals', 'Reporting', 'Research', 'robotics', 'safety', 'SolidWorks', 'Statistics', 'Time management', 'verbal communication skills', 'weighing', 'Written']",At least 3 years,"['City, State', 'City, State']",DevOps Engineer,418
Asst. Manager/ Manger (Administrative),"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","['Data Scientist', 'Machine Learning', 'Python', 'Big Data', 'SQL', 'PySpark', 'Scala', 'Hive', 'Scikit Learn', 'Pandas', 'Matplotlib', 'Natural Language Processing', 'Transformers', 'BERT']",At least 5 years,['N/A'],Asst. Manager/ Manger (Administrative),419
"Full Stack Developer (Python,React js)","Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting Full Stack Development
Front-end: ReactJS, NextJS
Backend: Python, Django
API Design
Server-Side Logic
DRF (Django REST Framework)
Database Management (PostgreSQL, MySQL)
Version Control (Git)
AWS (ECR, RDS, ECS, ALB, EC2, etc.)
Linux, Docker, CI/CD, GitLab
Terraform, Shell Scripting","['accounts payables', 'accounts receivables', 'Accounts Payable', 'Accounts Receivable', 'administrative functions', 'trial balance', 'banking', 'budget', 'bi', 'closing', 'Computer Applications', 'Credit', 'clients', 'Customer Service', 'data entry', 'delivery', 'driving', 'email', 'insurance', 'inventory', 'ledger', 'Access', 'Excel', 'Outlook', 'PowerPoint', 'Word', 'mortgage loan', 'Enterprise', 'policies', 'QuickBooks', 'Sales', 'sales reports', 'telecommunications', 'phone', 'workflow', 'written']",3 to 7 years,"['City, State', 'City, State', 'City, State', 'City, State', 'City, State', 'N/A']","Full Stack Developer (Python,React js)",420
Senior Software Engineer,"Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




 Technical Support
Troubleshooting
Collaboration
Documentation
System Monitoring
Software Deployment
Training & Mentorship
Industry Trends
Field Visits




","['Machine Learning', 'Text Analytics', 'Software Development', 'Data Analysis', 'Python', 'Java', 'JavaScript', 'Matplotlib']",At least 1 year,['N/A'],Senior Software Engineer,422
Mechanical Engineer,"Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance Machinery Maintenance
Troubleshooting
Report Preparation
Log Maintenance","['Machine Learning', 'Natural Language Processing', 'Deep Learning', 'Business Analysis', 'Python', 'Numpy', 'Pandas', 'Scikit Learn', 'Tensorflow', 'Keras', 'PySpark']",2 to 5 years,['N/A'],Mechanical Engineer,423
Asst. Manager/ Manger (Administrative),"Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation Administrative Support
Scheduling
Filing & Documentation
Communication
Team Support
Equipment Maintenance
Information Provision
Inventory Management
Team Collaboration
OHS Policy Development
Safety Advice
Risk Assessment
Policy Review
OHS Training
Safety Inspections
Unsafe Act Prevention
Incident Investigation
Report Preparation","['Organizational and planning skills', 'Customer Service', 'IT skills (Shopper, Tally, Voyager)', 'Creativity and imagination', 'Business and commercial acumen', 'Drive, motivation and initiative', 'Good Team player', 'Oral and written communication', 'Numerical and analytical ability', 'Ability to lead and motivate a team', 'Influencing and negotiation', 'Work under pressure and deadlines', 'Proficient in MS-Office (Word/Excel/PowerPoint)', 'Focus Integrated ERP software for Retail Garment Stores']",At least 5 years,"['City, State', 'City, State', 'City, State', 'City, State', 'City, State']",Asst. Manager/ Manger (Administrative),424
Data Engineer,"Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning Data Platform Design
Data Pipeline Development
ETL Processes
SQL Query Optimization
Data Integration & Transformation
Data Modeling
Stakeholder Collaboration
Data Quality Monitoring
Continuous Learning","['C', 'SQL', 'Python', 'R', 'Tableau', 'HP ALM Quality center', 'HP QTP', 'MS office', 'Trello', 'Streak CRM', 'automation tools', 'business processes', 'Chemistry', 'CRM', 'client', 'English', 'event management', 'functional', 'HP', 'image', 'team lead', 'machinery', 'Mathematics', 'Oil', 'developer', 'Physics', 'Programming', 'progress', 'Project management', 'Quick Test Professional', 'Quality', 'quality assurance', 'simulation', 'VB script']",5 to 8 years,"['N/A', 'N/A', 'N/A']",Data Engineer,425
"Manager- Human Resource Management (HRM)
","Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution Recruitment Coordination
Appointment Management
Selection Criteria
Employee Orientation
Performance Evaluation
HR Database Management
Report Compilation
Documentation
Event Coordination
Task Execution","['assisted living', 'interpersonal and communication', 'insurance', 'internal medicine', 'managing', 'marketing', 'marketing/sales', 'meetings', 'mentor', 'office', 'networking', 'organizing', 'orthopedics', 'outside sales', 'physical therapy', 'rehabilitation', 'sales', 'seminars', 'Team player', 'time management']",5 to 6 years,"['City , State', 'City , State', 'City , State', 'City , State']","Manager- Human Resource Management (HRM)
",426
Network Support Engineer,"Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge Mikrotik Router Configuration
OLT Device Setup & Management
Integration with Billing Software
Network Monitoring Tools Integration
Connectivity Troubleshooting
Technical Support & Escalation
Installation & Configuration
GPON/EPON Expertise
Cisco, OLT, MikroTik Knowledge","['Adobe', 'Customer Relations', 'Document reports', 'Budgeting', 'Cross-functional Team Leadership', 'Business Analysis', 'Access', 'Microsoft Project', 'Organization', 'Advanced Presentation', 'Project Coordinator', 'Python', 'Quality Control', 'Quality Assurance', 'Research', 'Developing other Business Analyst', 'Public Speaking', 'Negotiation', 'SAP', 'SQL', 'SPSS', 'Oracle', 'Fast Learner', 'Strong Requirement tracing', 'Basic financial and operational reporting', 'Superb communication skills', 'Advanced problem solving abilities']",At least 3 years,"['City, State', 'City, State', 'City, State']",Network Support Engineer,427
AI Engineer,"Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration Machine Learning Design
Data Analysis
Model Training
AI Integration
Innovation
Cross-Functional Collaboration
Model Deployment
Documentation
Analytical Skills
Communication
Team Collaboration","['Analytical reasoning', 'Budget forecasting expertise', 'Account reconciliation expert', 'Financial planner', 'Effective time management', 'Advanced computer proficiency (PC and Mac)', 'Strong organizational skills', 'Excellent managerial techniques', 'Microsoft Windows', 'Word', 'Excel', 'PowerPoint', 'Access', 'Adobe', 'Mac iOS', 'QuickBooks Pro 2015/2016/2017', 'Profit Pluss 2k8', 'SAP', 'Lacerte', 'ComplyRight', 'Real Estate P.M.A.S.', 'AppFolio', 'ADP Ezlabor', 'ADP Payroll']",,"['City, State', 'City, State', 'City, State', 'City, State', 'City, State']",AI Engineer,428
